               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
99,0.019989,0.026806,0.0020502,0.957,0.95631,0.96828,0.88648,0.014321,0.013545,0.0016468,0.003532,0.003532,0.003532
100,0.020003,0.026968,0.0020682,0.96665,0.94826,0.96813,0.88614,0.014328,0.013543,0.0016479,0.003466,0.003466,0.003466
101,0.019748,0.026423,0.0020161,0.96609,0.9509,0.96791,0.88723,0.014272,0.013529,0.0016572,0.0034,0.0034,0.0034
102,0.019731,0.026344,0.0020139,0.96618,0.94927,0.96792,0.88643,0.014255,0.01351,0.001648,0.003334,0.003334,0.003334
103,0.019911,0.026581,0.0020133,0.96523,0.95158,0.96859,0.88699,0.014224,0.013484,0.0016587,0.003268,0.003268,0.003268
104,0.019752,0.026499,0.0020418,0.96799,0.94711,0.96837,0.88628,0.014223,0.013514,0.001667,0.003202,0.003202,0.003202
105,0.019732,0.026463,0.0020115,0.96657,0.9478,0.96822,0.88562,0.014233,0.013519,0.0016691,0.003136,0.003136,0.003136
106,0.019464,0.025882,0.0019635,0.96381,0.95045,0.96808,0.88704,0.014233,0.01353,0.0016485,0.00307,0.00307,0.00307
107,0.019504,0.025832,0.0019313,0.96757,0.9466,0.96831,0.88784,0.014218,0.013507,0.0016302,0.003004,0.003004,0.003004
108,0.019413,0.025605,0.0019009,0.96833,0.948,0.96823,0.88728,0.014203,0.013476,0.0016128,0.002938,0.002938,0.002938
109,0.019566,0.026319,0.0019357,0.96786,0.94811,0.96919,0.88831,0.014165,0.013448,0.0015878,0.002872,0.002872,0.002872
110,0.019114,0.025332,0.001926,0.96018,0.95333,0.9691,0.88938,0.014148,0.01343,0.0015738,0.002806,0.002806,0.002806
111,0.019291,0.02567,0.0018829,0.9675,0.94766,0.96943,0.88936,0.014135,0.013415,0.001563,0.00274,0.00274,0.00274
