               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 110,             0.01162,           0.0071216,           0.0017269,             0.96818,             0.95099,             0.97007,             0.84535,           0.0095072,           0.0035995,            0.002136,            0.002806,            0.002806,            0.002806
                 111,            0.011619,           0.0071034,           0.0017842,             0.96683,              0.9517,             0.96964,             0.84424,           0.0095226,           0.0035858,           0.0022535,             0.00274,             0.00274,             0.00274
                 112,             0.01151,           0.0071292,           0.0016952,              0.9687,             0.95092,             0.97013,             0.84599,           0.0094501,           0.0035932,           0.0022961,            0.002674,            0.002674,            0.002674
                 113,            0.011416,           0.0070853,           0.0016584,             0.96828,             0.95078,              0.9702,             0.84512,           0.0094707,           0.0036018,           0.0022619,            0.002608,            0.002608,            0.002608
                 114,            0.011243,           0.0070425,            0.001695,             0.96384,             0.94973,             0.97047,             0.84685,           0.0094495,           0.0035959,           0.0022118,            0.002542,            0.002542,            0.002542
                 115,            0.011229,            0.006946,           0.0016625,             0.96381,             0.95057,             0.97098,              0.8463,           0.0094572,            0.003607,             0.00212,            0.002476,            0.002476,            0.002476
                 116,            0.011139,           0.0068874,           0.0015698,             0.96534,              0.9525,             0.96989,             0.84741,            0.009418,           0.0035904,           0.0021267,             0.00241,             0.00241,             0.00241
                 117,            0.011172,            0.006972,           0.0015878,             0.96307,             0.95183,             0.96935,             0.84623,           0.0094051,           0.0035775,           0.0021132,            0.002344,            0.002344,            0.002344
                 118,            0.010995,           0.0068562,           0.0015296,             0.96362,             0.95118,             0.97006,             0.84668,           0.0093749,           0.0035818,           0.0020595,            0.002278,            0.002278,            0.002278
                 119,             0.01099,           0.0069532,           0.0015128,             0.96616,             0.95158,             0.97008,             0.84855,           0.0093578,           0.0036065,           0.0020072,            0.002212,            0.002212,            0.002212
                 120,            0.010936,           0.0068483,            0.001506,             0.96646,             0.95228,             0.97014,             0.84644,           0.0093482,           0.0036003,           0.0020288,            0.002146,            0.002146,            0.002146
                 121,            0.010811,           0.0067822,           0.0016004,             0.96445,             0.95191,             0.96942,             0.84586,           0.0093596,            0.003594,           0.0020636,             0.00208,             0.00208,             0.00208
                 122,            0.010749,           0.0067339,           0.0015214,             0.96445,             0.95347,             0.96899,             0.84635,           0.0093275,           0.0035949,           0.0020312,            0.002014,            0.002014,            0.002014
                 123,            0.010654,           0.0066657,           0.0014971,             0.96465,             0.95303,             0.96893,             0.84756,           0.0093068,           0.0035736,           0.0019877,            0.001948,            0.001948,            0.001948
                 124,            0.010689,           0.0067944,            0.001528,             0.96411,             0.95467,             0.96865,             0.84745,           0.0092836,           0.0035692,           0.0020067,            0.001882,            0.001882,            0.001882
                 125,              0.0106,           0.0066755,           0.0014118,             0.96532,             0.95206,             0.96911,             0.84695,            0.009301,           0.0035719,             0.00208,            0.001816,            0.001816,            0.001816
                 126,             0.01054,           0.0067598,           0.0015227,             0.96857,             0.95146,              0.9697,             0.84818,           0.0092687,           0.0035577,           0.0020648,             0.00175,             0.00175,             0.00175
                 127,            0.010439,           0.0067551,           0.0014291,             0.96766,             0.95123,                0.97,             0.84937,           0.0092654,           0.0035655,           0.0020745,            0.001684,            0.001684,            0.001684
                 128,            0.010333,           0.0066189,           0.0014139,             0.96742,             0.95036,             0.96951,             0.84872,           0.0092685,           0.0035682,           0.0020749,            0.001618,            0.001618,            0.001618
                 129,            0.010409,           0.0066176,           0.0014251,             0.96759,             0.94928,             0.96975,             0.84915,           0.0092665,           0.0035522,           0.0020925,            0.001552,            0.001552,            0.001552
                 130,            0.010211,           0.0065774,           0.0014236,             0.96788,              0.9502,             0.97037,             0.84898,           0.0092136,           0.0035322,           0.0020812,            0.001486,            0.001486,            0.001486
                 131,            0.010174,           0.0065077,           0.0013819,             0.96367,             0.95039,             0.96986,             0.84947,           0.0091943,           0.0035333,           0.0021417,             0.00142,             0.00142,             0.00142
                 132,            0.010116,           0.0064935,           0.0013051,             0.96278,             0.95401,             0.97051,             0.84928,           0.0091931,           0.0035465,            0.002126,            0.001354,            0.001354,            0.001354
                 133,            0.010037,           0.0064311,           0.0013372,             0.96448,             0.95108,             0.97033,             0.84925,           0.0091682,           0.0035445,           0.0020947,            0.001288,            0.001288,            0.001288
                 134,            0.010023,           0.0064972,           0.0012686,             0.96638,             0.94993,             0.96985,             0.84951,           0.0091563,           0.0035458,           0.0020831,            0.001222,            0.001222,            0.001222
                 135,           0.0099531,              0.0064,           0.0012799,             0.96617,             0.95036,             0.97023,             0.84892,           0.0091769,           0.0035481,           0.0020453,            0.001156,            0.001156,            0.001156
                 136,           0.0099498,           0.0064544,           0.0012809,             0.96659,             0.95018,             0.97003,             0.84945,           0.0091856,           0.0035512,           0.0020257,             0.00109,             0.00109,             0.00109
                 137,           0.0098944,            0.006384,           0.0013765,             0.96734,             0.95203,             0.97044,             0.84923,           0.0091802,           0.0035481,           0.0020174,            0.001024,            0.001024,            0.001024
                 138,           0.0097635,           0.0063844,           0.0011911,              0.9676,             0.95098,             0.97034,             0.84903,           0.0091604,            0.003545,           0.0019982,            0.000958,            0.000958,            0.000958
                 139,           0.0097829,           0.0063063,           0.0012698,             0.96599,              0.9515,             0.97036,             0.84873,           0.0091482,           0.0035379,           0.0019908,            0.000892,            0.000892,            0.000892
                 140,           0.0097439,           0.0062615,           0.0012658,             0.96562,             0.95174,             0.97032,             0.84938,           0.0091502,           0.0035387,           0.0019907,            0.000826,            0.000826,            0.000826
                 141,           0.0096667,           0.0063246,           0.0011422,             0.96431,             0.95134,             0.97086,             0.84947,           0.0091441,           0.0035323,           0.0020012,             0.00076,             0.00076,             0.00076
                 142,           0.0096318,           0.0062738,           0.0011943,             0.96257,              0.9532,             0.97082,             0.84961,           0.0091348,           0.0035303,           0.0020171,            0.000694,            0.000694,            0.000694
                 143,           0.0097284,           0.0063013,           0.0012704,              0.9636,             0.95357,             0.97053,             0.85021,           0.0091231,           0.0035266,            0.002035,            0.000628,            0.000628,            0.000628
                 144,           0.0095933,           0.0061952,           0.0012015,             0.96587,             0.95295,             0.97053,             0.85057,           0.0091213,            0.003527,             0.00203,            0.000562,            0.000562,            0.000562
                 145,           0.0094411,           0.0061137,           0.0011381,             0.96603,             0.95313,             0.97042,             0.85025,             0.00912,           0.0035291,           0.0020251,            0.000496,            0.000496,            0.000496
                 146,           0.0095338,            0.006228,           0.0011257,             0.96518,             0.95309,             0.97025,             0.85062,           0.0091252,           0.0035321,           0.0020393,             0.00043,             0.00043,             0.00043
                 147,           0.0094801,           0.0061814,           0.0011758,             0.96527,             0.95316,             0.97037,             0.85047,           0.0091206,           0.0035289,           0.0020426,            0.000364,            0.000364,            0.000364
                 148,           0.0094602,           0.0061984,           0.0011839,             0.96281,             0.95475,             0.97028,             0.85051,           0.0091182,           0.0035306,           0.0020439,            0.000298,            0.000298,            0.000298
                 149,           0.0095257,           0.0062712,           0.0011216,             0.96287,             0.95381,             0.97019,             0.85077,           0.0091158,            0.003532,           0.0020488,            0.000232,            0.000232,            0.000232
