               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,            0.017697,           0.0090713,           0.0029989,             0.95125,             0.93647,             0.96414,             0.78343,            0.013304,           0.0046473,           0.0028238,            0.006634,            0.006634,            0.006634
                  53,            0.017685,           0.0091014,           0.0029099,             0.94593,             0.93719,              0.9659,             0.77452,            0.013195,           0.0045266,            0.002818,            0.006568,            0.006568,            0.006568
                  54,            0.017617,           0.0089442,           0.0029328,             0.95594,             0.93992,             0.96831,             0.78577,            0.013166,           0.0045424,            0.002541,            0.006502,            0.006502,            0.006502
                  55,             0.01733,           0.0088333,           0.0027241,             0.95891,             0.93314,             0.96793,             0.78557,            0.012839,           0.0044304,           0.0030996,            0.006436,            0.006436,            0.006436
                  56,            0.017224,           0.0089618,           0.0028593,              0.9589,             0.93722,             0.96619,             0.78161,            0.013154,           0.0044831,            0.002467,             0.00637,             0.00637,             0.00637
                  57,            0.017314,           0.0088752,           0.0028753,             0.96083,             0.93938,             0.96667,             0.77977,            0.013344,           0.0045154,           0.0024906,            0.006304,            0.006304,            0.006304
                  58,            0.017022,           0.0088969,           0.0028231,             0.95512,             0.94187,             0.96714,             0.78903,            0.012875,           0.0044654,           0.0025552,            0.006238,            0.006238,            0.006238
                  59,            0.016933,           0.0088553,           0.0027356,             0.95723,             0.94275,             0.96605,             0.78448,            0.012962,           0.0044725,           0.0024586,            0.006172,            0.006172,            0.006172
                  60,            0.016625,           0.0087532,           0.0027601,             0.95924,             0.93313,             0.96865,             0.78911,            0.012685,           0.0044345,           0.0025842,            0.006106,            0.006106,            0.006106
                  61,            0.016524,            0.008645,           0.0027093,             0.95119,             0.94226,             0.96785,             0.79275,            0.012721,           0.0044653,           0.0024196,             0.00604,             0.00604,             0.00604
                  62,            0.016952,            0.008763,           0.0027842,             0.95471,             0.94121,             0.97117,             0.79484,            0.012401,           0.0043742,           0.0023886,            0.005974,            0.005974,            0.005974
                  63,            0.016687,           0.0086708,           0.0027159,             0.95669,             0.93859,             0.96671,             0.78685,            0.012812,           0.0044907,           0.0025687,            0.005908,            0.005908,            0.005908
                  64,            0.016567,            0.008572,           0.0026537,             0.95974,             0.93706,             0.96537,             0.78335,            0.012668,           0.0044216,           0.0028892,            0.005842,            0.005842,            0.005842
                  65,            0.016469,           0.0086715,           0.0026764,             0.95779,             0.94212,             0.96705,              0.7938,             0.01265,           0.0044111,           0.0025152,            0.005776,            0.005776,            0.005776
                  66,            0.015881,           0.0084581,           0.0026757,             0.96423,             0.94314,             0.97199,             0.80024,            0.012472,            0.004223,           0.0024262,             0.00571,             0.00571,             0.00571
                  67,            0.016424,           0.0086303,           0.0026219,             0.95361,             0.94758,             0.96863,             0.79164,            0.012521,           0.0043301,           0.0024983,            0.005644,            0.005644,            0.005644
                  68,            0.016089,            0.008341,           0.0026708,             0.96221,             0.94256,             0.96522,             0.78288,            0.012507,           0.0043439,           0.0023707,            0.005578,            0.005578,            0.005578
                  69,            0.015988,           0.0084363,           0.0025644,             0.96306,             0.93543,             0.96552,             0.79535,            0.012269,           0.0043739,            0.002473,            0.005512,            0.005512,            0.005512
                  70,            0.015806,            0.008515,           0.0025053,             0.96563,             0.93538,              0.9655,             0.79524,            0.012369,           0.0044888,           0.0024727,            0.005446,            0.005446,            0.005446
                  71,            0.015909,           0.0083538,           0.0024918,             0.96611,             0.93436,             0.96504,             0.79601,            0.012364,           0.0044432,           0.0025139,             0.00538,             0.00538,             0.00538
                  72,            0.015858,           0.0084305,           0.0024498,             0.96134,             0.94611,             0.96681,             0.79471,            0.012296,           0.0042844,           0.0024491,            0.005314,            0.005314,            0.005314
                  73,            0.015847,           0.0082951,            0.002531,             0.95592,             0.94035,             0.96505,             0.79461,            0.012411,           0.0044405,           0.0023908,            0.005248,            0.005248,            0.005248
                  74,            0.015563,           0.0082974,           0.0024723,             0.95305,             0.94701,             0.96383,              0.7926,            0.012299,           0.0044004,           0.0021941,            0.005182,            0.005182,            0.005182
                  75,             0.01565,           0.0083616,           0.0025266,             0.95546,             0.94726,             0.96609,             0.79477,            0.012319,           0.0043411,            0.002441,            0.005116,            0.005116,            0.005116
                  76,            0.015328,           0.0082237,           0.0024913,             0.95252,             0.94135,             0.96346,             0.79292,            0.012231,           0.0043242,           0.0023368,             0.00505,             0.00505,             0.00505
                  77,            0.015234,           0.0082337,           0.0024396,             0.95401,              0.9495,             0.96787,             0.79411,             0.01231,           0.0044484,           0.0023227,            0.004984,            0.004984,            0.004984
                  78,            0.015264,           0.0082529,           0.0024143,             0.96047,             0.94397,             0.96848,             0.79616,            0.012116,           0.0042799,           0.0023206,            0.004918,            0.004918,            0.004918
                  79,            0.015323,           0.0082281,           0.0024411,             0.96647,             0.93818,             0.96591,             0.79551,            0.012062,           0.0043066,           0.0023845,            0.004852,            0.004852,            0.004852
                  80,            0.015123,           0.0081076,            0.002437,             0.95977,             0.94439,             0.96569,             0.79554,            0.011999,           0.0043206,           0.0024585,            0.004786,            0.004786,            0.004786
                  81,            0.014928,           0.0080694,           0.0023996,             0.96657,             0.93585,             0.96505,             0.79661,             0.01198,           0.0042814,           0.0024083,             0.00472,             0.00472,             0.00472
                  82,            0.015072,           0.0080158,           0.0023365,             0.95649,             0.94343,             0.96428,             0.79624,            0.012135,           0.0043165,            0.002458,            0.004654,            0.004654,            0.004654
                  83,            0.014902,           0.0080522,           0.0024189,             0.95706,             0.94469,             0.96348,             0.79644,            0.011976,           0.0042662,           0.0024861,            0.004588,            0.004588,            0.004588
                  84,            0.014962,           0.0080155,           0.0022548,              0.9607,             0.94405,             0.96678,             0.79443,            0.012132,           0.0043165,           0.0023107,            0.004522,            0.004522,            0.004522
                  85,            0.014737,           0.0079557,           0.0022734,             0.95756,             0.94565,               0.965,             0.80002,            0.011936,            0.004343,           0.0023328,            0.004456,            0.004456,            0.004456
                  86,            0.014332,           0.0077551,           0.0022662,             0.96217,             0.94791,             0.96737,              0.8007,            0.011808,           0.0042597,           0.0022581,             0.00439,             0.00439,             0.00439
                  87,            0.014576,           0.0077158,           0.0022054,             0.96164,             0.94639,             0.96733,             0.79793,            0.011851,           0.0042712,           0.0022326,            0.004324,            0.004324,            0.004324
                  88,            0.014322,           0.0078235,           0.0021872,             0.96467,             0.94283,               0.966,             0.79935,            0.011814,           0.0042931,           0.0022189,            0.004258,            0.004258,            0.004258
