               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  99,            0.013071,            0.007629,           0.0019461,             0.96855,             0.94801,             0.97417,             0.82246,            0.010682,           0.0038848,           0.0022556,            0.003532,            0.003532,            0.003532
                 100,            0.012836,           0.0075411,           0.0019068,             0.96574,             0.95162,             0.97385,             0.82234,            0.010686,           0.0038999,           0.0021678,            0.003466,            0.003466,            0.003466
                 101,            0.012794,           0.0074456,           0.0019943,             0.96379,             0.94982,              0.9731,             0.82309,             0.01061,           0.0039071,           0.0021928,              0.0034,              0.0034,              0.0034
                 102,            0.012743,           0.0073279,            0.001964,             0.96078,             0.95304,             0.97431,             0.82322,            0.010631,           0.0039124,           0.0021445,            0.003334,            0.003334,            0.003334
                 103,            0.012789,           0.0073954,           0.0019339,             0.96677,             0.94922,             0.97419,             0.82432,            0.010612,           0.0038995,           0.0023458,            0.003268,            0.003268,            0.003268
                 104,            0.012609,           0.0073693,               0.002,              0.9631,             0.94993,             0.97338,             0.82523,            0.010655,           0.0039696,            0.002373,            0.003202,            0.003202,            0.003202
                 105,            0.012493,           0.0073834,           0.0018586,             0.96573,             0.94673,             0.97513,             0.82561,            0.010648,           0.0039531,           0.0022525,            0.003136,            0.003136,            0.003136
                 106,            0.012513,           0.0073935,           0.0019444,             0.95934,             0.95434,             0.97492,             0.82814,            0.010595,           0.0039967,           0.0022332,             0.00307,             0.00307,             0.00307
                 107,            0.012431,           0.0073602,           0.0017923,             0.96174,             0.95382,             0.97389,              0.8268,            0.010559,           0.0039642,             0.00217,            0.003004,            0.003004,            0.003004
                 108,            0.012283,           0.0072125,           0.0018149,             0.96106,             0.95069,             0.97365,             0.82533,            0.010513,           0.0039638,           0.0022343,            0.002938,            0.002938,            0.002938
                 109,            0.012183,           0.0072518,           0.0017986,             0.95997,             0.94723,             0.97377,             0.82576,            0.010515,           0.0039362,           0.0022277,            0.002872,            0.002872,            0.002872
                 110,            0.012121,           0.0071598,           0.0018022,             0.95724,             0.95396,             0.97283,             0.82434,            0.010514,           0.0039005,            0.002104,            0.002806,            0.002806,            0.002806
                 111,             0.01207,           0.0070753,           0.0018157,             0.95943,             0.95525,             0.97431,             0.82723,            0.010468,           0.0038795,           0.0020929,             0.00274,             0.00274,             0.00274
                 112,            0.012049,           0.0071715,           0.0017866,             0.96389,             0.95402,             0.97539,             0.82964,            0.010428,           0.0038594,           0.0021299,            0.002674,            0.002674,            0.002674
                 113,            0.011904,           0.0071229,           0.0017403,              0.9659,             0.95589,             0.97498,             0.82962,             0.01036,           0.0038316,           0.0021053,            0.002608,            0.002608,            0.002608
                 114,             0.01193,           0.0071217,           0.0018069,             0.96366,              0.9528,              0.9749,             0.82707,            0.010367,           0.0038356,            0.002162,            0.002542,            0.002542,            0.002542
                 115,            0.011811,           0.0070027,           0.0017577,             0.96222,             0.95481,             0.97455,             0.82789,            0.010422,           0.0038887,           0.0021763,            0.002476,            0.002476,            0.002476
                 116,            0.011626,           0.0069355,           0.0016859,             0.95712,             0.95576,             0.97401,             0.82902,            0.010415,           0.0038899,           0.0022532,             0.00241,             0.00241,             0.00241
                 117,            0.011714,           0.0070289,           0.0016978,             0.96076,             0.95278,              0.9737,             0.83031,            0.010389,           0.0038964,           0.0022403,            0.002344,            0.002344,            0.002344
